,ID,ID_ORIGINAL,Gender,Portuguese_Citizenship,Age,Frequent_Traveler,Cellphone_Usage,Household_Size,JournalReader,Satisfaction_Level,Occupation,Political_Participation,Social_Person,Area_Residence,Household_Income
3382,4382,461426,Male,Yes,51,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,15827
3383,4383,464249,Male,Yes,80,No,High,2.0,1,4.0,Self-employed,Strong involvement,No,City,7000
3384,4384,461122,Male,Yes,26,No,High,2.0,0,2.0,Private company,No involvement,Yes,Country-side,17088
3385,4385,462581,Female,No,28,No,High,4.0,0,1.0,Private company,Strong involvement,Yes,Country-side,8261
3386,4386,459860,Male,Yes,75,No,Average,2.0,0,4.0,Public company,Strong involvement,No,City,8261
3387,4387,466131,Female,No,43,Yes,High,1.0,0,5.0,Private company,Unknown,No,City,8261
3388,4388,464529,Male,No,45,Yes,High,1.0,0,5.0,Private company,Unknown,No,City,18349
3389,4389,467333,Female,Yes,58,Yes,Average,6.0,1,1.0,Private company,Unknown,Yes,City,7000
3390,4390,461449,Female,Yes,38,Yes,High,3.0,1,2.0,Private company,Unknown,Yes,Country-side,13305
3391,4391,459259,Male,Yes,74,Yes,High,2.0,1,4.0,Self-employed,Strong involvement,No,City,7000
3392,4392,467266,Female,No,32,No,Low,4.0,1,1.0,Private company,Some involvement,Yes,City,7000
3393,4393,466374,Male,Yes,83,No,Low,1.0,1,9.0,Self-employed,Strong involvement,Yes,Country-side,7000
3394,4394,460150,Male,No,19,No,High,4.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
3395,4395,465699,Female,No,38,No,High,2.0,0,2.0,Private company,Unknown,Yes,Country-side,23393
3396,4396,460333,Female,No,40,No,High,4.0,0,1.0,Private company,No involvement,No,City,22132
3397,4397,465694,Male,Yes,37,Yes,Low,2.0,0,2.0,Private company,Some involvement,Yes,Country-side,8261
3398,4398,466119,Female,Yes,57,No,Low,1.0,1,6.0,Private company,Strong involvement,Yes,City,7000
3399,4399,461383,Male,Yes,71,Yes,High,2.0,1,4.0,Private company,Unknown,No,City,7000
3400,4400,459870,Male,Yes,49,No,Average,4.0,0,2.0,Public company,Strong involvement,No,City,20871
3401,4401,467229,Female,No,29,Yes,Low,4.0,1,1.0,Private company,Some involvement,No,City,7000
3402,4402,460332,Male,No,28,Yes,High,5.0,0,1.0,Private company,Some involvement,No,City,7000
3403,4403,465499,Male,No,63,Yes,High,1.0,0,7.0,Private company,Unknown,No,City,7000
3404,4404,467074,Female,No,31,No,Low,4.0,1,1.0,Private company,Some involvement,No,City,8261
3405,4405,467194,Male,No,29,No,High,3.0,0,1.0,Private company,No involvement,No,City,7000
3406,4406,467723,Male,Yes,83,No,High,7.0,0,2.0,Public company,Strong involvement,No,City,7000
3407,4407,466155,Male,Yes,40,Yes,Low,2.0,0,2.0,Private company,No involvement,,,8261
3408,4408,461249,Female,No,53,Yes,High,,0,,Private company,Unknown,Yes,City,8261
3409,4409,459015,Male,No,19,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
3410,4410,467957,Male,Yes,47,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,8261
3411,4411,466899,Female,Yes,51,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,7000
3412,4412,460290,Female,,50,Yes,High,1.0,1,5.0,Private company,Unknown,,,7000
3413,4413,466252,Female,Yes,73,No,Low,3.0,1,3.0,Public company,Strong involvement,Yes,Country-side,7000
3414,4414,462082,Female,No,41,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,19610
3415,4415,465915,Male,Yes,40,Yes,Average,2.0,1,2.0,Private company,No involvement,No,City,17088
3416,4416,463737,Male,No,28,Yes,Low,4.0,1,1.0,Private company,Some involvement,Yes,City,15827
3417,4417,461859,Female,Yes,46,No,Low,5.0,1,1.0,Private company,Unknown,No,City,13305
3418,4418,460929,Male,Yes,50,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
3419,4419,461840,Male,Yes,47,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,17088
3420,4420,460102,Male,Yes,43,Yes,High,2.0,1,3.0,Private company,Unknown,Yes,Country-side,18349
3421,4421,463664,Female,No,26,No,High,1.0,0,3.0,Private company,Strong involvement,No,City,7000
3422,4422,461074,Male,Yes,25,No,Low,,0,,Private company,No involvement,Yes,City,7000
3423,4423,462221,Male,No,33,No,High,7.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
3424,4424,461186,Female,No,18,No,High,3.0,0,1.0,Private company,Some involvement,Yes,City,7000
3425,4425,459557,Female,,29,No,Average,,0,,Private company,No involvement,Yes,City,8261
3426,4426,459899,Female,Yes,48,Yes,Low,4.0,1,2.0,Private company,Unknown,No,City,7000
3427,4427,459991,Male,Yes,40,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,14566
3428,4428,466070,Female,Yes,61,Yes,Average,5.0,1,2.0,Private company,Unknown,No,City,8261
3429,4429,465808,Male,Yes,41,Yes,Low,3.0,0,2.0,Private company,Unknown,Yes,City,7000
3430,4430,464426,Male,No,39,Yes,High,4.0,0,1.0,Student,Strong involvement,Yes,City,8261
3431,4431,464285,Female,No,25,Yes,Low,1.0,1,3.0,Private company,Unknown,No,City,18349
3432,4432,466912,Male,Yes,68,Yes,High,1.0,0,7.0,Private company,Strong involvement,No,City,7000
3433,4433,462123,Male,No,38,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,7000
3434,4434,459651,Male,Yes,87,Yes,Low,1.0,1,9.0,Self-employed,Strong involvement,No,City,7000
3435,4435,461004,Male,Yes,61,Yes,Average,3.0,1,3.0,Private company,Unknown,Yes,City,8261
3436,4436,461757,Female,Yes,55,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
3437,4437,461507,Male,Yes,35,Yes,High,2.0,0,2.0,Private company,No involvement,No,City,7000
3438,4438,467613,Male,Yes,53,No,Low,6.0,0,1.0,Private company,Unknown,No,City,8261
3439,4439,464512,Male,Yes,43,No,High,3.0,0,2.0,Public company,Strong involvement,No,City,17088
3440,4440,462997,Male,Yes,55,Yes,Average,4.0,1,2.0,Private company,No involvement,No,City,7000
3441,4441,461826,Male,Yes,35,Yes,Low,2.0,0,2.0,Private company,Unknown,No,City,22132
3442,4442,465795,Male,No,29,No,Low,4.0,1,1.0,Private company,No involvement,Yes,Country-side,8261
3443,4443,459897,Female,Yes,55,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,8261
3444,4444,464905,Male,,81,No,Average,2.0,0,5.0,Public company,Strong involvement,Yes,Country-side,7000
3445,4445,467482,Male,Yes,38,Yes,High,3.0,1,2.0,Public company,Strong involvement,No,City,7000
3446,4446,464808,Male,Yes,42,No,High,4.0,0,2.0,Private company,No involvement,Yes,Country-side,8261
3447,4447,465686,Female,No,22,No,High,2.0,0,2.0,Private company,Some involvement,No,City,7000
3448,4448,462128,Male,Yes,38,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,18349
3449,4449,466104,Male,Yes,81,Yes,Low,1.0,1,9.0,Self-employed,Strong involvement,No,City,8261
3450,4450,462484,Male,Yes,67,Yes,High,1.0,0,7.0,Private company,Unknown,No,City,7000
3451,4451,461187,Male,No,29,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,18349
3452,4452,464606,Male,Yes,41,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
3453,4453,458983,Female,Yes,63,Yes,High,5.0,1,2.0,Public company,Strong involvement,No,City,7000
3454,4454,465089,Male,Yes,71,No,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
3455,4455,464063,Female,No,26,Yes,High,1.0,0,3.0,Government,Strong involvement,No,City,8261
3456,4456,463704,Male,No,45,Yes,High,2.0,0,3.0,Private company,Unknown,No,City,8261
3457,4457,463639,Male,No,31,No,High,6.0,0,1.0,Private company,Some involvement,No,City,7000
3458,4458,459225,Female,Yes,49,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
3459,4459,466596,Female,Yes,83,Yes,High,2.0,1,5.0,Private company,Unknown,No,City,7000
3460,4460,464699,Male,No,29,No,High,5.0,0,1.0,Government,Strong involvement,Yes,Country-side,8261
3461,4461,466346,Female,No,23,No,High,4.0,0,1.0,Private company,Some involvement,Yes,Country-side,18349
3462,4462,463422,Male,Yes,39,No,High,4.0,1,1.0,Public company,Strong involvement,No,City,7000
3463,4463,464160,Male,Yes,27,Yes,Low,2.0,0,2.0,Private company,Unknown,No,City,12044
3464,4464,459351,Female,Yes,57,Yes,High,,1,,Private company,Unknown,Yes,City,7000
3465,4465,459130,Female,Yes,74,No,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,7000
3466,4466,461423,Male,No,28,Yes,Low,3.0,1,1.0,Private company,Unknown,Yes,Country-side,7000
3467,4467,464571,Male,No,33,No,High,2.0,0,2.0,Private company,Some involvement,No,City,7000
3468,4468,459582,Male,Yes,27,No,Low,3.0,0,1.0,Private company,No involvement,No,City,7000
3469,4469,465310,Female,No,22,No,High,6.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
3470,4470,459977,Female,No,41,Yes,High,1.0,0,5.0,Private company,Unknown,No,City,12044
3471,4471,459172,Male,No,21,No,High,3.0,0,1.0,Private company,Some involvement,Yes,City,10783
3472,4472,461789,Male,Yes,67,Yes,High,2.0,1,4.0,Public company,Strong involvement,No,City,8261
3473,4473,463625,Male,Yes,35,No,Low,3.0,0,2.0,Private company,Unknown,Yes,Country-side,8261
3474,4474,464001,Male,Yes,59,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
3475,4475,459192,Male,Yes,35,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,10783
3476,4476,459672,Male,Yes,47,No,Average,3.0,1,2.0,Private company,Unknown,No,City,10783
3477,4477,467353,Male,Yes,26,No,High,2.0,0,2.0,Private company,Unknown,No,City,10783
3478,4478,463333,Female,No,18,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
3479,4479,467336,Female,Yes,63,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
3480,4480,463853,Female,Yes,58,Yes,Average,4.0,1,2.0,Private company,Unknown,Yes,City,7000
3481,4481,466443,Female,Yes,68,Yes,Low,2.0,1,4.0,Private company,Unknown,No,City,12044
3482,4482,462065,Female,No,43,Yes,High,1.0,0,5.0,Nothing,Strong involvement,No,City,24654
3483,4483,465714,Female,Yes,63,Yes,Low,1.0,1,7.0,Private company,Unknown,Yes,City,8261
3484,4484,465919,Female,No,50,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,7000
3485,4485,463384,Female,No,29,No,High,5.0,0,1.0,Student,Strong involvement,Yes,City,8261
3486,4486,461454,Female,Yes,35,Yes,High,4.0,1,1.0,Private company,Unknown,Yes,City,15827
3487,4487,465262,Male,Yes,60,Yes,Average,4.0,1,2.0,Private company,No involvement,Yes,City,15827
3488,4488,462361,Male,Yes,60,Yes,High,2.0,0,3.0,Private company,Unknown,Yes,Country-side,7000
3489,4489,464376,Male,Yes,58,Yes,High,1.0,0,6.0,Private company,Unknown,No,City,9522
3490,4490,463176,Male,Yes,39,Yes,Average,4.0,1,1.0,Private company,Unknown,Yes,City,7000
3491,4491,467808,Female,Yes,63,Yes,Average,2.0,1,4.0,Private company,Unknown,No,City,7000
3492,4492,464847,Female,Yes,52,No,Low,4.0,0,2.0,Private company,Unknown,Yes,Country-side,7000
3493,4493,463877,Male,Yes,42,No,Low,4.0,0,2.0,Private company,No involvement,Yes,Country-side,7000
3494,4494,466647,Female,Yes,41,Yes,High,2.0,1,3.0,Private company,Unknown,No,City,15827
3495,4495,465059,Male,Yes,56,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,7000
3496,4496,467887,Female,No,42,Yes,Low,2.0,1,3.0,Private company,Unknown,Yes,City,7000
3497,4497,466648,Male,Yes,36,Yes,High,2.0,1,2.0,Public company,Strong involvement,No,City,14566
3498,4498,467135,Female,Yes,51,Yes,Average,5.0,1,2.0,Private company,Unknown,No,City,8261
3499,4499,462693,Female,No,35,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,8261
3500,4500,464749,Female,Yes,47,No,Average,4.0,1,2.0,Private company,Strong involvement,Yes,Country-side,18349
3501,4501,460051,Male,No,42,Yes,High,1.0,0,5.0,Private company,Unknown,No,City,15827
3502,4502,461848,Male,No,36,No,High,2.0,0,2.0,Student,Strong involvement,No,City,7000
3503,4503,467824,Male,Yes,70,Yes,High,1.0,0,7.0,Self-employed,Strong involvement,No,City,10783
3504,4504,466776,Male,Yes,86,Yes,Low,1.0,1,9.0,Self-employed,Strong involvement,No,City,7000
3505,4505,460898,Male,Yes,48,No,Average,4.0,1,2.0,Private company,Unknown,No,City,10783
3506,4506,459349,Female,Yes,48,Yes,High,4.0,1,2.0,Private company,Unknown,No,City,7000
3507,4507,459768,Male,No,19,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
3508,4508,463701,Male,Yes,52,Yes,High,4.0,1,2.0,Student,Strong involvement,No,City,8261
3509,4509,466436,Male,Yes,42,No,Average,3.0,1,2.0,Government,Strong involvement,No,City,7000
3510,4510,460697,Male,Yes,40,Yes,Average,4.0,1,1.0,Private company,Unknown,No,City,12044
3511,4511,460986,Male,No,37,Yes,High,3.0,0,2.0,Government,Strong involvement,,,7000
3512,4512,463706,Female,No,33,Yes,High,3.0,0,2.0,Government,Strong involvement,No,City,7000
3513,4513,459700,Male,Yes,37,Yes,Average,5.0,1,1.0,Public company,Strong involvement,No,City,7000
3514,4514,461440,Female,Yes,42,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
3515,4515,460450,Male,Yes,52,Yes,High,4.0,1,2.0,Public company,Strong involvement,Yes,Country-side,8261
3516,4516,459738,Male,Yes,32,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,8261
3517,4517,465687,Male,Yes,88,Yes,High,1.0,0,9.0,Self-employed,Strong involvement,No,City,8261
3518,4518,464096,Female,No,31,No,Low,5.0,1,1.0,Private company,Some involvement,Yes,Country-side,8261
3519,4519,460338,Male,No,28,Yes,High,2.0,0,2.0,Private company,No involvement,No,City,24654
3520,4520,467136,Male,Yes,41,No,Low,4.0,0,2.0,Private company,No involvement,Yes,Country-side,7000
3521,4521,461365,Male,No,27,No,High,3.0,0,1.0,Private company,Some involvement,No,City,8261
3522,4522,462421,Male,No,53,Yes,High,2.0,0,3.0,Private company,Unknown,No,City,7000
3523,4523,459777,Male,Yes,35,No,High,3.0,0,2.0,Private company,Unknown,Yes,City,18349
3524,4524,466593,Male,Yes,70,Yes,Average,3.0,0,3.0,Self-employed,Strong involvement,No,City,7000
3525,4525,461412,Female,Yes,41,Yes,High,3.0,1,2.0,Private company,Unknown,Yes,City,13305
3526,4526,467103,Male,No,32,Yes,High,3.0,0,2.0,Private company,Some involvement,No,City,8261
3527,4527,462627,Male,Yes,27,No,Low,3.0,0,1.0,Private company,No involvement,Yes,Country-side,7000
3528,4528,463200,Male,Yes,42,Yes,Low,2.0,0,3.0,Private company,No involvement,Yes,Country-side,7000
3529,4529,462498,Female,Yes,55,Yes,Average,3.0,1,2.0,Government,Strong involvement,No,City,7000
3530,4530,466743,Male,No,26,No,High,2.0,0,2.0,Private company,No involvement,No,City,8261
3531,4531,460108,Male,Yes,42,Yes,Average,3.0,1,2.0,Private company,Unknown,Yes,City,8261
3532,4532,465794,Female,No,32,No,Low,4.0,1,1.0,,,Yes,Country-side,7000
3533,4533,460161,Male,No,38,Yes,Low,1.0,1,4.0,Private company,Unknown,Yes,City,7000
3534,4534,462706,Male,Yes,45,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,7000
3535,4535,461945,Female,Yes,87,Yes,Low,1.0,1,9.0,Private company,Unknown,No,City,7000
3536,4536,462649,Female,Yes,30,No,Low,8.0,0,1.0,Private company,Strong involvement,Yes,Country-side,7000
3537,4537,459625,Female,Yes,57,No,Low,1.0,1,6.0,Private company,Strong involvement,No,City,17088
3538,4538,463988,Female,Yes,35,Yes,Low,2.0,0,2.0,Private company,No involvement,Yes,City,18349
3539,4539,466638,Female,No,42,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,17088
3540,4540,462420,Male,No,27,Yes,Low,3.0,1,1.0,Private company,Some involvement,No,City,8261
3541,4541,459994,Male,No,25,No,High,3.0,0,1.0,Private company,No involvement,No,City,7000
3542,4542,459649,Male,Yes,39,Yes,Low,2.0,0,2.0,Private company,Some involvement,No,City,8261
3543,4543,461085,Female,No,31,No,High,1.0,0,4.0,Private company,Strong involvement,Yes,City,8261
3544,4544,466288,Male,Yes,36,Yes,Average,5.0,1,1.0,Private company,Unknown,Yes,City,15827
3545,4545,467599,Female,No,19,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
3546,4546,460677,Female,,49,No,Low,2.0,0,3.0,Private company,Some involvement,Yes,City,9522
3547,4547,467788,Male,No,22,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
3548,4548,460403,Female,No,56,Yes,High,1.0,0,6.0,Government,Strong involvement,No,City,10783
3549,4549,459876,Female,Yes,67,Yes,Average,2.0,1,4.0,Private company,Unknown,No,City,8261
3550,4550,466966,Male,Yes,61,Yes,Average,2.0,1,4.0,Private company,No involvement,No,City,8261
3551,4551,466929,Female,No,33,Yes,High,,0,,Nothing,Strong involvement,No,City,20871
3552,4552,460037,Female,No,42,Yes,High,7.0,0,1.0,Private company,No involvement,No,City,13305
3553,4553,463190,Female,Yes,61,Yes,Average,2.0,1,4.0,Private company,Unknown,Yes,Country-side,7000
3554,4554,464244,Male,Yes,72,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,8261
3555,4555,467879,Female,Yes,51,Yes,High,4.0,1,2.0,Private company,Unknown,No,City,7000
3556,4556,466817,Female,Yes,81,No,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,7000
3557,4557,467637,Male,No,36,Yes,High,2.0,0,2.0,Private company,Strong involvement,Yes,City,7000
3558,4558,459282,Male,Yes,48,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
3559,4559,464738,Female,Yes,66,No,Low,2.0,0,4.0,Private company,Strong involvement,Yes,Country-side,7000
3560,4560,465326,Male,Yes,76,Yes,High,1.0,0,8.0,Private company,Unknown,No,City,7000
3561,4561,459345,Female,Yes,39,Yes,Low,1.0,1,4.0,Private company,Unknown,No,City,10783
3562,4562,459086,Female,No,28,No,Low,2.0,1,2.0,Private company,Some involvement,No,City,8261
3563,4563,461699,Male,No,28,Yes,High,1.0,0,3.0,Government,Strong involvement,No,City,7000
3564,4564,463022,Male,Yes,60,Yes,High,3.0,1,2.0,Public company,Strong involvement,No,City,12044
3565,4565,464721,Male,Yes,39,Yes,Average,4.0,1,1.0,Private company,Unknown,No,City,10783
3566,4566,460148,Female,Yes,73,No,High,,0,,Private company,Strong involvement,,,8261
3567,4567,466822,Female,Yes,42,Yes,Average,4.0,1,2.0,Private company,No involvement,Yes,City,7000
3568,4568,463399,Female,No,26,No,High,3.0,0,1.0,Student,Strong involvement,Yes,City,10783
3569,4569,467247,Female,No,26,No,High,2.0,0,2.0,Private company,Strong involvement,No,City,7000
3570,4570,462269,Male,Yes,83,Yes,Average,2.0,0,5.0,Private company,Unknown,No,City,9522
3571,4571,465120,Female,No,30,Yes,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
3572,4572,459271,Female,No,55,Yes,High,1.0,0,6.0,Private company,Unknown,No,City,8261
3573,4573,465021,Male,Yes,62,Yes,Average,3.0,1,3.0,Private company,No involvement,No,City,7000
3574,4574,466750,Female,No,18,,High,3.0,0,1.0,Private company,Some involvement,Yes,City,7000
3575,4575,463847,Male,Yes,41,No,Average,3.0,1,2.0,Private company,Unknown,No,City,9522
3576,4576,465040,Male,Yes,67,No,Low,2.0,0,4.0,Self-employed,Strong involvement,No,City,8261
3577,4577,466324,Female,No,28,No,High,1.0,0,3.0,Private company,Strong involvement,Yes,Country-side,7000
3578,4578,460391,Male,Yes,21,No,High,3.0,0,1.0,Private company,No involvement,No,City,7000
3579,4579,465197,Female,Yes,57,Yes,High,4.0,1,2.0,Private company,Unknown,No,City,7000
3580,4580,459503,Male,Yes,35,Yes,High,4.0,1,1.0,Private company,Some involvement,No,City,13305
3581,4581,464234,Male,Yes,68,Yes,High,3.0,0,3.0,Private company,No involvement,Yes,City,7000
3582,4582,462748,Male,Yes,51,Yes,Low,3.0,1,2.0,Private company,Unknown,No,City,8261
3583,4583,459569,Male,No,32,Yes,High,1.0,0,4.0,Private company,Some involvement,No,City,7000
3584,4584,466591,Female,No,23,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
3585,4585,463647,Female,No,38,Yes,High,1.0,0,4.0,Private company,Strong involvement,No,City,8261
3586,4586,460263,Male,Yes,40,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,7000
3587,4587,461163,Female,Yes,60,No,Low,4.0,1,2.0,Private company,No involvement,Yes,City,18349
3588,4588,466004,Male,Yes,52,Yes,Average,6.0,1,1.0,Private company,Unknown,Yes,Country-side,7000
3589,4589,462053,Male,Yes,28,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,7000
3590,4590,465903,Female,No,51,Yes,Low,1.0,1,6.0,Private company,Unknown,No,City,7000
3591,4591,460864,Female,No,20,No,High,3.0,0,1.0,Private company,Unknown,No,City,7000
3592,4592,467105,Female,Yes,45,Yes,Low,1.0,1,5.0,Self-employed,Strong involvement,No,City,7000
